label:dend[3].v( 0.0294118 )
16989
0	-70
0.000762537	-70
0.00152507	-70.0001
0.00272253	-70.0001
0.00458112	-70.0002
0.00819766	-70.0003
0.0118142	-70.0004
0.0154308	-70.0005
0.0242199	-70.0007
0.0330091	-70.0007
0.0482613	-70.0005
0.0635135	-70.0001
0.0981081	-69.9982
0.175506	-69.9919
0.252904	-69.984
0.330302	-69.9754
0.4077	-69.9665
0.485098	-69.9571
0.562496	-69.9474
0.639894	-69.9371
0.717292	-69.9263
0.840918	-69.908
0.964543	-69.8885
1.17519	-69.853
1.38583	-69.8149
1.59647	-69.775
1.80711	-69.7337
2.01776	-69.6913
2.36639	-69.6192
2.71502	-69.5452
3.06365	-69.4698
3.61915	-69.3474
4.17466	-69.2229
4.73016	-69.0968
5.28567	-68.9695
5.84117	-68.8413
6.39667	-68.7127
6.95218	-68.5838
7.87451	-68.3699
8.79684	-68.1569
9.71917	-67.9457
10.6415	-67.737
11.5638	-67.5313
12.4862	-67.3292
13.4085	-67.131
14.3308	-66.9371
15.2532	-66.7478
16.1755	-66.5632
17.0978	-66.3837
18.0202	-66.2093
18.9425	-66.0402
19.8648	-65.8764
20.7871	-65.7181
21.7095	-65.5652
22.6318	-65.4177
23.5541	-65.2757
24.4765	-65.139
25.3988	-65.0077
26.3211	-64.8816
27.2435	-64.7607
28.1658	-64.6449
29.0881	-64.534
30.0105	-64.428
30.9328	-64.3269
31.8551	-64.2303
32.7775	-64.1383
33.6998	-64.0507
34.6221	-63.9674
34.8527	-63.9472
35.0833	-63.9273
35.3139	-63.9076
35.5445	-63.8882
35.775	-63.8691
36.0056	-63.8502
36.2362	-63.8315
36.4668	-63.8131
36.6974	-63.7949
36.928	-63.777
37.1585	-63.7593
37.3891	-63.7418
37.6197	-63.7246
37.8503	-63.7076
38.0809	-63.6909
38.3115	-63.6743
38.542	-63.658
38.7726	-63.642
39.0032	-63.6261
39.2338	-63.6105
39.4644	-63.595
39.6949	-63.5798
39.9255	-63.5649
40.1561	-63.5501
40.3867	-63.5355
40.6173	-63.5212
40.8479	-63.507
41.0784	-63.4931
41.309	-63.4793
41.5396	-63.4658
41.7702	-63.4525
42.0008	-63.4393
42.2314	-63.4264
42.4619	-63.4136
42.6925	-63.401
42.9231	-63.3887
43.1537	-63.3765
43.3843	-63.3645
43.6149	-63.3526
43.8454	-63.341
44.076	-63.3295
44.3066	-63.3183
44.5372	-63.3072
44.7678	-63.2962
44.9984	-63.2855
45.2289	-63.2749
45.4595	-63.2645
45.6901	-63.2542
45.9207	-63.2441
46.1513	-63.2342
46.3819	-63.2244
46.6124	-63.2148
46.843	-63.2054
47.0736	-63.1961
47.3042	-63.187
47.5348	-63.178
47.7653	-63.1692
47.9959	-63.1605
48.2265	-63.152
48.4571	-63.1436
48.6877	-63.1353
48.9183	-63.1272
49.1488	-63.1193
49.3794	-63.1115
49.61	-63.1038
49.8406	-63.0962
50.0712	-63.0888
50.3018	-63.0816
50.5323	-63.0744
50.7629	-63.0674
50.9935	-63.0605
51.3443	-63.0503
51.695	-63.0404
52.0458	-63.0307
52.3966	-63.0214
52.7473	-63.0123
53.0981	-63.0034
53.4489	-62.9949
53.7996	-62.9866
54.1504	-62.9785
54.5011	-62.9707
54.8519	-62.9632
55.2027	-62.9559
55.78	-62.9444
56.3573	-62.9335
56.9346	-62.9231
57.8912	-62.9073
58.8479	-62.893
59.8045	-62.8801
60.7612	-62.8686
61.7178	-62.8584
62.6745	-62.8493
63.6311	-62.8414
64.5878	-62.8346
65.5444	-62.8288
66.5011	-62.8239
67.4577	-62.8199
68.4144	-62.8167
68.6535	-62.8161
68.8927	-62.8155
69.1319	-62.8149
69.5138	-62.8141
69.8957	-62.8134
70.5071	-62.8125
71.4701	-62.8117
72.4331	-62.8115
73.3961	-62.8119
74.3591	-62.8128
75.3222	-62.8143
76.2852	-62.8162
77.2482	-62.8186
77.4889	-62.8192
77.7297	-62.8199
77.9704	-62.8206
78.2112	-62.8214
78.4519	-62.8221
78.6927	-62.8229
79.0822	-62.8242
79.4717	-62.8256
80.0567	-62.8277
80.6418	-62.83
81.2269	-62.8323
81.8119	-62.8348
82.397	-62.8374
82.982	-62.84
83.5671	-62.8428
84.1522	-62.8456
84.7372	-62.8485
85.3223	-62.8514
85.9073	-62.8545
86.4924	-62.8576
87.0775	-62.8607
87.6625	-62.8639
88.2476	-62.8672
88.8326	-62.8704
89.4177	-62.8738
90.0028	-62.8771
90.5878	-62.8805
91.1729	-62.884
91.7579	-62.8874
92.343	-62.8909
92.9281	-62.8944
93.5131	-62.8979
94.0982	-62.9014
94.6832	-62.905
95.2683	-62.9085
95.8534	-62.9121
96.4384	-62.9156
97.0235	-62.9192
97.6085	-62.9227
98.1936	-62.9263
98.7787	-62.9298
99.3637	-62.9334
99.9488	-62.9369
100.534	-62.9404
101.119	-62.9439
101.704	-62.9474
102.289	-62.9509
102.874	-62.9543
103.459	-62.9577
104.044	-62.9612
104.629	-62.9646
105.214	-62.9679
105.799	-62.9713
106.384	-62.9746
106.969	-62.9779
107.555	-62.9812
108.14	-62.9844
108.725	-62.9876
109.31	-62.9908
109.895	-62.9939
110.48	-62.9971
111.065	-63.0001
111.65	-63.0032
112.235	-63.0062
112.82	-63.0092
113.405	-63.0122
113.99	-63.0151
114.575	-63.018
115.16	-63.0208
115.745	-63.0236
116.33	-63.0264
116.916	-63.0292
117.501	-63.0319
118.086	-63.0345
118.671	-63.0372
119.256	-63.0398
119.841	-63.0423
120.426	-63.0448
121.011	-63.0473
121.596	-63.0498
122.181	-63.0522
122.766	-63.0545
123.351	-63.0569
123.936	-63.0592
124.521	-63.0614
125.106	-63.0636
125.691	-63.0658
126.276	-63.068
126.862	-63.0701
127.447	-63.0722
128.032	-63.0742
128.617	-63.0762
129.202	-63.0781
129.787	-63.0801
130.372	-63.082
130.957	-63.0838
131.542	-63.0856
132.127	-63.0874
132.712	-63.0891
133.297	-63.0909
133.882	-63.0925
134.467	-63.0942
135.052	-63.0958
135.637	-63.0973
136.222	-63.0989
136.808	-63.1004
137.393	-63.1019
137.978	-63.1033
138.563	-63.1047
139.148	-63.1061
139.733	-63.1074
140.318	-63.1087
140.903	-63.11
141.488	-63.1112
142.073	-63.1125
142.658	-63.1136
143.243	-63.1148
143.828	-63.1159
144.413	-63.117
144.998	-63.1181
145.583	-63.1191
146.169	-63.1201
146.754	-63.1211
147.339	-63.1221
147.924	-63.123
148.509	-63.1239
149.094	-63.1248
149.679	-63.1256
150.264	-63.1264
150.849	-63.1272
151.434	-63.128
152.019	-63.1287
152.604	-63.1295
153.189	-63.1302
153.774	-63.1308
154.359	-63.1315
154.944	-63.1321
155.529	-63.1327
156.115	-63.1333
156.7	-63.1338
157.285	-63.1344
157.87	-63.1349
158.455	-63.1354
159.04	-63.1359
159.625	-63.1363
160.21	-63.1367
160.795	-63.1372
161.38	-63.1376
161.965	-63.1379
162.55	-63.1383
163.135	-63.1386
163.72	-63.1389
164.305	-63.1392
164.89	-63.1395
165.475	-63.1398
166.061	-63.14
166.646	-63.1403
167.231	-63.1405
167.816	-63.1407
168.401	-63.1409
168.986	-63.141
169.571	-63.1412
170.156	-63.1413
170.741	-63.1414
171.326	-63.1415
171.911	-63.1416
172.496	-63.1417
173.081	-63.1418
173.666	-63.1418
174.251	-63.1419
174.836	-63.1419
175.421	-63.1419
176.007	-63.1419
176.592	-63.1419
177.177	-63.1419
177.762	-63.1418
178.347	-63.1418
178.932	-63.1417
179.517	-63.1416
180.102	-63.1416
180.687	-63.1415
181.272	-63.1414
181.857	-63.1413
182.442	-63.1411
183.027	-63.141
183.612	-63.1409
184.197	-63.1407
184.782	-63.1405
185.367	-63.1404
185.953	-63.1402
186.538	-63.14
187.123	-63.1398
187.708	-63.1396
188.293	-63.1394
188.878	-63.1392
189.463	-63.1389
190.048	-63.1387
190.633	-63.1385
191.218	-63.1382
191.803	-63.1379
192.388	-63.1377
192.973	-63.1374
193.558	-63.1371
194.143	-63.1368
194.728	-63.1366
195.314	-63.1363
195.899	-63.136
196.484	-63.1356
197.069	-63.1353
197.654	-63.135
198.239	-63.1347
198.824	-63.1344
199.409	-63.134
199.994	-63.1337
200.579	-63.1333
201.164	-63.133
201.749	-63.1326
202.334	-63.1323
202.919	-63.1319
203.504	-63.1315
204.089	-63.1311
204.674	-63.1308
205.26	-63.1304
205.845	-63.13
206.43	-63.1296
207.015	-63.1292
207.6	-63.1288
208.185	-63.1284
208.77	-63.128
209.355	-63.1276
209.94	-63.1272
210.525	-63.1268
211.11	-63.1264
211.695	-63.1259
212.28	-63.1255
212.865	-63.1251
213.45	-63.1247
214.035	-63.1242
214.62	-63.1238
215.206	-63.1234
215.791	-63.1229
216.376	-63.1225
216.961	-63.122
217.546	-63.1216
218.131	-63.1211
218.716	-63.1207
219.301	-63.1202
219.886	-63.1198
220.471	-63.1193
221.056	-63.1189
221.641	-63.1184
222.226	-63.1179
222.811	-63.1175
223.396	-63.117
223.981	-63.1165
224.566	-63.1161
225.152	-63.1156
225.737	-63.1151
226.322	-63.1146
226.907	-63.1142
227.492	-63.1137
228.077	-63.1132
228.662	-63.1127
229.247	-63.1123
229.832	-63.1118
230.417	-63.1113
231.002	-63.1108
231.587	-63.1103
232.172	-63.1098
232.757	-63.1094
233.342	-63.1089
233.927	-63.1084
234.513	-63.1079
235.098	-63.1074
235.683	-63.1069
236.268	-63.1064
236.853	-63.1059
237.438	-63.1054
238.023	-63.1049
238.608	-63.1044
239.193	-63.104
239.778	-63.1035
240.363	-63.103
240.948	-63.1025
241.533	-63.102
242.118	-63.1015
242.703	-63.101
243.288	-63.1005
243.873	-63.1
244.459	-63.0995
245.044	-63.099
245.629	-63.0985
246.214	-63.098
246.799	-63.0975
247.384	-63.097
247.969	-63.0965
248.554	-63.096
249.139	-63.0955
249.724	-63.095
250.309	-63.0945
250.894	-63.094
251.479	-63.0935
252.064	-63.093
252.649	-63.0925
253.234	-63.092
253.819	-63.0915
254.405	-63.091
254.99	-63.0905
255.575	-63.09
256.16	-63.0895
256.745	-63.0889
257.33	-63.0884
257.915	-63.0879
258.5	-63.0874
259.085	-63.0869
259.67	-63.0864
260.255	-63.0859
260.84	-63.0854
261.425	-63.0849
262.01	-63.0844
262.595	-63.0839
263.18	-63.0834
263.766	-63.0829
264.351	-63.0824
264.936	-63.0819
265.521	-63.0814
266.106	-63.0809
266.691	-63.0804
267.276	-63.0799
267.861	-63.0794
268.446	-63.0789
269.031	-63.0784
269.616	-63.0779
270.201	-63.0774
270.786	-63.0769
271.371	-63.0764
271.956	-63.0759
272.541	-63.0754
273.126	-63.0749
273.712	-63.0744
274.297	-63.0739
274.882	-63.0734
275.467	-63.0729
276.052	-63.0724
276.637	-63.0719
277.222	-63.0714
277.807	-63.0709
278.392	-63.0704
278.977	-63.0699
279.562	-63.0694
280.147	-63.0689
280.732	-63.0684
281.317	-63.0679
281.902	-63.0674
282.487	-63.0669
283.072	-63.0664
283.658	-63.0659
284.243	-63.0654
284.828	-63.0649
285.413	-63.0644
285.998	-63.0639
286.583	-63.0634
287.168	-63.0629
287.753	-63.0624
288.338	-63.0619
288.923	-63.0614
289.508	-63.061
290.093	-63.0605
290.678	-63.06
291.263	-63.0595
291.848	-63.059
292.433	-63.0585
293.018	-63.058
293.604	-63.0575
294.189	-63.057
294.774	-63.0565
295.359	-63.056
295.944	-63.0555
296.529	-63.055
297.114	-63.0545
297.699	-63.054
298.284	-63.0536
298.869	-63.0531
299.454	-63.0526
300.039	-63.0521
300.624	-63.0516
301.209	-63.0511
301.794	-63.0506
302.379	-63.0501
302.965	-63.0496
303.55	-63.0491
304.135	-63.0486
304.72	-63.0482
305.305	-63.0477
305.89	-63.0472
306.475	-63.0467
307.06	-63.0462
307.645	-63.0457
308.23	-63.0452
308.815	-63.0447
309.4	-63.0442
309.985	-63.0438
310.57	-63.0433
311.155	-63.0428
311.74	-63.0423
312.325	-63.0418
312.911	-63.0413
313.496	-63.0408
314.081	-63.0403
314.666	-63.0399
315.251	-63.0394
315.836	-63.0389
316.421	-63.0384
317.006	-63.0379
317.591	-63.0374
318.176	-63.0369
318.761	-63.0365
319.346	-63.036
319.931	-63.0355
320.516	-63.035
321.101	-63.0345
321.686	-63.034
322.271	-63.0336
322.857	-63.0331
323.442	-63.0326
324.027	-63.0321
324.612	-63.0316
325.197	-63.0311
325.782	-63.0307
326.367	-63.0302
326.952	-63.0297
327.537	-63.0292
328.122	-63.0287
328.707	-63.0282
329.292	-63.0278
329.877	-63.0273
330.462	-63.0268
331.047	-63.0263
331.632	-63.0258
332.217	-63.0254
332.803	-63.0249
333.388	-63.0244
333.973	-63.0239
334.558	-63.0234
335.143	-63.023
335.728	-63.0225
336.313	-63.022
336.898	-63.0215
337.483	-63.021
338.068	-63.0206
338.653	-63.0201
339.238	-63.0196
339.823	-63.0191
340.408	-63.0186
340.993	-63.0182
341.578	-63.0177
342.164	-63.0172
342.749	-63.0167
343.334	-63.0163
343.919	-63.0158
344.504	-63.0153
345.089	-63.0148
345.674	-63.0143
346.259	-63.0139
346.844	-63.0134
347.429	-63.0129
348.014	-63.0124
348.599	-63.012
349.184	-63.0115
349.769	-63.011
350.354	-63.0105
350.939	-63.0101
351.524	-63.0096
352.11	-63.0091
352.695	-63.0086
353.28	-63.0082
353.865	-63.0077
354.45	-63.0072
355.035	-63.0067
