time_ms,current_nA
13507.2369677,0.272605308373
13507.3020926,0.272628753324
13507.3672174,0.272652198276
13507.4323423,0.272675643228
13507.4974672,0.27269908818
13507.6021506,0.272736774228
13507.7068341,0.272774460276
13507.8115176,0.272812146324
13507.916201,0.272849832372
13508.0208845,0.27288751842
13508.125568,0.272925204469
13508.2302514,0.272962890517
13508.3349349,0.273000576565
13508.4396184,0.273038262613
13508.5443018,0.273075948661
13508.6489853,0.273113634709
13508.7536688,0.273151320757
13508.8583522,0.273189006805
13509.024434,0.273248796257
13509.1905159,0.27330858571
13509.3565977,0.273368375162
13509.5226795,0.273428164614
13509.6887613,0.273487954066
13509.8548431,0.273547743519
13510.0209249,0.273607532971
13510.1870067,0.273667322423
13510.3530885,0.273727111875
13510.5191704,0.273786901328
13510.6852522,0.27384669078
13510.851334,0.273906480232
13511.0174158,0.273966269684
13511.1834976,0.274026059137
13511.3495794,0.274085848589
13511.5156612,0.274145638041
13511.681743,0.274205427494
13511.8478248,0.274265216946
13512.0139067,0.274325006398
13512.2661685,0.274415820674
13512.5184304,0.274506634949
13512.7706923,0.274597449225
13513.0229542,0.2746882635
13513.275216,0.274779077776
13513.5274779,0.274869892052
13513.7797398,0.274960706327
13514.0320017,0.275051520603
13514.2842636,0.275142334878
13514.5365254,0.275233149154
13514.7186615,0.275298718149
13514.8420042,0.275343121496
13514.9279071,0.275374046571
13514.9905309,0.27539659114
13515.0531547,0.275419135709
13515.1157786,0.275441680278
13515.1784024,0.275464224848
13515.2410262,0.275486769417
13515.30365,0.275509313986
13515.3662738,0.275531858555
13515.4288976,0.275554403125
13515.4915214,0.275576947694
13515.5541452,0.275599492263
13515.616769,0.275622036832
13515.6793928,0.275644581402
13515.7420166,0.275667125971
13515.8046404,0.27568967054
13515.8672642,0.27571221511
13515.929888,0.275734759679
13515.9925118,0.275757304248
13516.0551356,0.275779848817
13516.1177594,0.275802393387
13516.1803832,0.275824937956
13516.243007,0.275847482525
13516.3441766,0.275883903591
13516.4453463,0.275920324657
13516.5465159,0.275956745723
13516.6476855,0.275993166789
13516.8024047,0.276048865706
13516.957124,0.276104564623
13517.1118432,0.27616026354
13517.3575116,0.276248704176
13517.60318,0.276337144811
13517.8488485,0.276425585447
13518.0945169,0.276514026083
13518.4653144,0.276647513176
13518.8361119,0.276781000269
13519.2069093,0.276914487361
13519.5777068,0.277047974454
13519.9485043,0.277181461547
13520.3193018,0.27731494864
13520.6900993,0.277448435733
13521.0608967,0.277581922826
13521.4316942,0.277715409919
13521.8024917,0.277848897012
13522.1732892,0.277982384105
13522.5440867,0.278115871198
13522.9148841,0.278249358291
13523.2856816,0.278382845384
13523.6564791,0.278516332477
13524.0272766,0.27864981957
13524.3980741,0.278783306663
13524.7688715,0.278916793756
13525.139669,0.279050280849
13525.5104665,0.279183767941
13525.881264,0.279317255034
13526.2520615,0.279450742127
13526.6228589,0.27958422922
13526.9936564,0.279717716313
13527.3644539,0.279851203406
13527.7352514,0.279984690499
13528.1060489,0.280118177592
13528.4768463,0.280251664685
13528.8476438,0.280385151778
13529.2184413,0.280518638871
13529.5892388,0.280652125964
13529.9600363,0.280785613057
13530.3308337,0.28091910015
13530.7016312,0.281052587243
13531.0724287,0.281186074336
13531.4432262,0.281319561429
13531.8140237,0.281453048521
13532.1848212,0.281586535614
13532.4287727,0.281674358171
13532.6727242,0.281762180728
13532.9166758,0.281850003285
13533.1606273,0.281937825842
13533.4045789,0.282025648399
13533.6485304,0.282113470956
13533.892482,0.282201293512
13534.1364335,0.282289116069
13534.3803851,0.282376938626
13534.6243366,0.282464761183
13534.8682882,0.28255258374
13535.1122397,0.282640406297
13535.3561913,0.282728228854
13535.6001428,0.28281605141
13535.8440944,0.282903873967
13536.0880459,0.282991696524
13536.3319974,0.283079519081
13536.7184621,0.283218646366
13537.1049268,0.28335777365
13537.4913915,0.283496900935
13538.0771497,0.283707773886
13538.6629079,0.283918646836
13539.2486661,0.284129519787
13539.8344243,0.284340392738
13540.4201825,0.284551265688
13541.0059407,0.284762138639
13541.5916989,0.28497301159
13542.1774571,0.28518388454
13542.7632153,0.285394757491
13543.3489734,0.285605630442
13543.9347316,0.285816503392
13544.5204898,0.286027376343
13545.106248,0.286238249294
13546.0797152,0.286588697482
13547.0531824,0.286939145669
13548.0266496,0.287289593857
13549.0001168,0.287640042045
13549.973584,0.287990490233
13550.9470512,0.288340938421
13551.9205184,0.288691386609
13552.8939855,0.289041834797
13553.8674527,0.289392282985
13554.8409199,0.289742731173
13555.8143871,0.290093179361
13556.7878543,0.290443627548
13557.7613215,0.290794075736
13558.7347887,0.291144523924
13559.7082559,0.291494972112
13560.6817231,0.2918454203
13561.6551902,0.292195868488
13562.6286574,0.292546316676
13563.6021246,0.292896764864
13564.5755918,0.293247213052
13565.549059,0.29359766124
13565.7924258,0.293685273287
13566.0357926,0.293772885334
13566.2791594,0.293860497381
13566.5225262,0.293948109428
13566.765893,0.294035721474
13567.0092598,0.294123333521
13567.2526266,0.294210945568
13567.6367034,0.294349213214
13568.0207802,0.294487480859
13568.404857,0.294625748505
13568.7889338,0.29476401615
13569.1730105,0.294902283795
13569.5570873,0.295040551441
13569.9411641,0.295178819086
13570.3252409,0.295317086732
13570.7093177,0.295455354377
13571.3397931,0.29568232551
13571.9702685,0.295909296643
13572.6007438,0.296136267775
13573.2312192,0.296363238908
13573.8616946,0.296590210041
13574.4921699,0.296817181174
13575.1226453,0.297044152307
13575.7531207,0.297271123439
13576.383596,0.297498094572
13577.0140714,0.297725065705
13577.6445468,0.297952036838
13578.2750221,0.298179007971
13578.9054975,0.298405979103
13579.0631164,0.298462721887
13579.2207352,0.29851946467
13579.378354,0.298576207453
13579.7600351,0.29871361262
13580.1417161,0.298851017787
13580.5233971,0.298988422955
13580.6188174,0.299022774246
13580.7142376,0.299057125538
13580.8096579,0.29909147683
13580.9050781,0.299125828122
13581.0004984,0.299160179414
13581.0959186,0.299194530705
13581.244457,0.299248004505
13581.3929953,0.299301478304
13581.6357567,0.299388872395
13581.878518,0.299476266486
13582.1212794,0.299563660577
13582.3640407,0.299651054668
13582.4574288,0.299684674351
13582.5508168,0.299718294033
13582.5741638,0.299726698953
13582.5975108,0.299735103874
13582.6208578,0.299743508795
13582.6639559,0.29975902412
13582.707054,0.299774539446
13582.7178285,0.299778418277
13582.7286031,0.299782297109
13582.7502049,0.299790073761
13582.7718067,0.299797850413
13582.7849565,0.299802584329
13582.7981062,0.299807318244
13582.8058257,0.299810097265
13582.8135452,0.299812876286
13582.8212647,0.299815655308
13582.8289842,0.299818434329
13582.8367038,0.29982121335
13582.8444233,0.299823992372
13582.8521428,0.299826771393
13582.8598623,0.299829550414
13582.8675818,0.299832329436
13582.8753013,0.299835108457
13582.8830208,0.299837887478
13582.8907403,0.2998406665
13582.8984598,0.299843445521
13582.9061793,0.299846224542
13582.9138988,0.299849003564
13582.9216183,0.299851782585
13582.9357966,0.299856886786
13582.949975,0.299861990987
13582.9641533,0.299867095188
13582.9783316,0.299872199389
13582.99251,0.29987730359
13583.0066883,0.299882407791
13583.0208666,0.299887511992
13583.035045,0.299892616193
13583.0492233,0.299897720394
13583.0634017,0.299902824595
13583.07758,0.299907928796
13583.1002485,0.299916089475
13583.1229171,0.299924250154
13583.1285842,0.299926290324
13583.1342514,0.299928330493
13583.1451104,0.299932239729
13583.1618556,0.299938268003
13583.1786008,0.299944296277
13583.1875861,0.299947531009
13583.1965715,0.299950765741
13583.2055569,0.299954000472
13583.2145422,0.299957235204
13583.2235276,0.299960469936
13583.232513,0.299963704667
13583.2414983,0.299966939399
13583.2504837,0.299970174131
13583.2594691,0.299973408863
13583.2684544,0.299976643594
13583.2774398,0.299979878326
13583.2864252,0.299983113058
13583.2954105,0.299986347789
13583.3092623,0.299991334445
13583.3231142,0.2999963211
13583.336966,0.300001307755
13583.3508178,0.30000629441
13583.3646696,0.300011281066
13583.3785214,0.300016267721
13583.3923733,0.300021254376
13583.4062251,0.300026241032
13583.4200769,0.300031227687
13583.4339287,0.300036214342
13583.4477805,0.300041200997
13583.4616324,0.300046187653
13583.4754842,0.300051174308
13583.489336,0.300056160963
13583.4980428,0.300059295404
13583.5067496,0.300062429845
13583.5154564,0.300065564286
13583.5241631,0.300068698727
13583.5328699,0.300071833168
13583.5415767,0.300074967609
13583.5502835,0.30007810205
13583.5589903,0.300081236491
13583.567697,0.300084370932
13583.5764038,0.300087505373
13583.5851106,0.300090639814
13583.5938174,0.300093774255
13583.6025242,0.300096908696
13583.6112309,0.300100043137
13583.6199377,0.300103177578
13583.6286445,0.300106312019
13583.6373513,0.30010944646
13583.6460581,0.300112580901
13583.6547648,0.300115715342
13583.6634716,0.300118849783
13583.6721784,0.300121984224
13583.6808852,0.300125118665
13583.689592,0.300128253106
13583.6982987,0.300131387547
13583.7070055,0.300134521988
13583.7157123,0.300137656429
13583.7244191,0.30014079087
13583.7331259,0.300143925311
13583.7418326,0.300147059752
13583.7505394,0.300150194193
13583.7592462,0.300153328634
13583.767953,0.300156463075
13583.7766598,0.300159597516
13583.7853665,0.300162731957
13583.7940733,0.300165866398
13583.8027801,0.300169000839
13583.8114869,0.30017213528
13583.8201937,0.300175269721
13583.8289004,0.300178404162
13583.8376072,0.300181538603
13583.846314,0.300184673044
13583.8550208,0.300187807485
13583.8637276,0.300190941926
13583.8724344,0.300194076367
13583.8811411,0.300197210808
13583.8898479,0.300200345249
13583.8985547,0.30020347969
13583.9072615,0.300206614131
13583.9159683,0.300209748572
13583.924675,0.300212883013
13583.9333818,0.300216017454
13583.9420886,0.300219151895
13583.9507954,0.300222286336
13583.9595022,0.300225420777
13583.9682089,0.300228555218
13583.9769157,0.300231689659
13583.9856225,0.3002348241
13583.9943293,0.300237958541
13584.0030361,0.300241092982
13584.0117428,0.300244227423
13584.0204496,0.300247361864
13584.0291564,0.300250496305
13584.0378632,0.300253630746
13584.04657,0.300256765187
13584.0552767,0.300259899628
13584.0639835,0.300263034069
13584.0726903,0.30026616851
13584.0813971,0.300269302951
13584.0901039,0.300272437392
13584.0988106,0.300275571833
13584.1075174,0.300278706274
13584.1162242,0.300281840715
13584.124931,0.300284975156
13584.1336378,0.300288109597
13584.1423445,0.300291244038
13584.1510513,0.300294378479
13584.1597581,0.30029751292
13584.1684649,0.300300647361
13584.1771717,0.300303781802
13584.1911079,0.300308798847
13584.2050441,0.300313815891
13584.2189804,0.300318832936
13584.2329166,0.300323849981
13584.2468528,0.300328867026
13584.2607891,0.300333884071
13584.2747253,0.300338901116
13584.2886616,0.30034391816
13584.3025978,0.300348935205
13584.316534,0.30035395225
13584.3304703,0.300358969295
13584.3444065,0.30036398634
13584.3583427,0.300369003384
13584.372279,0.300374020429
13584.3862152,0.300379037474
13584.4001514,0.300384054519
13584.4140877,0.300389071564
13584.4280239,0.300394088609
13584.4419601,0.300399105653
13584.4558964,0.300404122698
13584.4698326,0.300409139743
13584.4837689,0.300414156788
13584.4977051,0.300419173833
13584.5116413,0.300424190877
13584.5255776,0.300429207922
13584.5395138,0.300434224967
13584.55345,0.300439242012
13584.5673863,0.300444259057
13584.5813225,0.300449276102
13584.5952587,0.300454293146
13584.609195,0.300459310191
13584.6231312,0.300464327236
13584.6370674,0.300469344281
13584.6510037,0.300474361326
13584.6649399,0.30047937837
13584.6788762,0.300484395415
13584.6928124,0.30048941246
13584.7067486,0.300494429505
13584.7206849,0.30049944655
13584.7346211,0.300504463595
13584.7485573,0.300509480639
13584.7624936,0.300514497684
13584.7764298,0.300519514729
13584.790366,0.300524531774
13584.8043023,0.300529548819
13584.8182385,0.300534565863
13584.8321747,0.300539582908
13584.846111,0.300544599953
13584.8600472,0.300549616998
13584.8739835,0.300554634043
13584.8879197,0.300559651088
13584.9018559,0.300564668132
13584.9157922,0.300569685177
13584.9297284,0.300574702222
13584.9436646,0.300579719267
13584.9576009,0.300584736312
13584.9715371,0.300589753356
13584.9854733,0.300594770401
13584.9994096,0.300599787446
13585.0133458,0.300604804491
13585.027282,0.300609821536
13585.0412183,0.300614838581
13585.0551545,0.300619855625
13585.0690908,0.30062487267
13585.083027,0.300629889715
13585.0969632,0.30063490676
13585.1108995,0.300639923805
13585.1248357,0.300644940849
13585.1387719,0.300649957894
13585.1527082,0.300654974939
13585.1666444,0.300659991984
13585.1805806,0.300665009029
13585.1945169,0.300670026074
13585.2084531,0.300675043118
13585.2223893,0.300680060163
13585.2363256,0.300685077208
13585.2502618,0.300690094253
13585.264198,0.300695111298
13585.2781343,0.300700128342
13585.2920705,0.300705145387
13585.3060068,0.300710162432
13585.319943,0.300715179477
13585.3338792,0.300720196522
13585.3478155,0.300725213567
13585.3617517,0.300730230611
13585.3756879,0.300735247656
13585.3896242,0.300740264701
13585.4035604,0.300745281746
13585.4174966,0.300750298791
13585.4314329,0.300755315835
13585.4453691,0.30076033288
13585.4593053,0.300765349925
13585.4732416,0.30077036697
13585.4871778,0.300775384015
13585.5011141,0.30078040106
13585.5150503,0.300785418104
13585.5289865,0.300790435149
13585.5429228,0.300795452194
13585.556859,0.300800469239
13585.5707952,0.300805486284
13585.5847315,0.300810503328
13585.5986677,0.300815520373
13585.6126039,0.300820537418
13585.6265402,0.300825554463
13585.6404764,0.300830571508
13585.6544126,0.300835588552
13585.6683489,0.300840605597
13585.6822851,0.300845622642
13585.6962214,0.300850639687
13585.7101576,0.300855656732
13585.7240938,0.300860673777
13585.7380301,0.300865690821
13585.7519663,0.300870707866
13585.7659025,0.300875724911
13585.7798388,0.300880741956
13585.793775,0.300885759001
13585.8077112,0.300890776045
13585.8216475,0.30089579309
13585.8311175,0.300899202313
13585.8405876,0.300902611536
13585.8500577,0.300906020758
13585.8595277,0.300909429981
13585.8689978,0.300912839204
13585.8784679,0.300916248427
13585.8879379,0.300919657649
13585.897408,0.300923066872
13585.906878,0.300926476095
13585.9163481,0.300929885317
