time_ms,voltage_mv
39.1542276175,-61.2665402397
39.4901587474,-61.2540402866
39.8260898772,-61.2442944359
40.1620210071,-61.2348725138
40.6806373901,-61.2189567609
41.1992537732,-61.2017367367
41.7178701562,-61.1876036791
42.2364865393,-61.1753395735
43.0526143693,-61.1559457351
43.8687421994,-61.1380791518
44.6848700295,-61.1223726598
46.0906915026,-61.0988503519
47.4965129757,-61.0793418468
48.9023344488,-61.0637283875
50.3081559219,-61.0517020402
51.713977395,-61.0424405814
53.1197988681,-61.0360111662
54.5256203412,-61.0325122043
55.9314418143,-61.0304541094
57.3372632874,-61.0300206377
58.7430847604,-61.0334791503
60.1489062335,-61.0362706374
61.5547277066,-61.0378112525
62.9605491797,-61.0486208976
64.3663706528,-61.0563597544
65.7721921259,-61.0496367746
67.178013599,-61.0619446695
68.5838350721,-61.0700946623
69.9896565452,-61.0801599203
71.3954780183,-61.1126317034
72.8012994914,-61.0957225475
73.5952624313,-61.0903633156
74.3892253713,-61.0986432312
75.1831883112,-61.1123091372
75.9771512512,-61.1218860568
76.7711141911,-61.1293512116
77.5650771311,-61.1314621575
78.359040071,-61.1402221751
79.153003011,-61.1508071124
79.9469659509,-61.1523832159
80.7409288909,-61.1558019558
81.5348918308,-61.1661309727
82.3288547708,-61.1672441041
83.1228177108,-61.1713779273
83.9167806507,-61.1860066863
84.7107435907,-61.1876879569
85.5047065306,-61.1813423996
86.2986694706,-61.2003164457
87.0926324105,-61.2046113207
87.5989152119,-61.1986792035
88.1051980132,-61.1986004728
88.6114808145,-61.2074653124
89.1177636159,-61.2136940163
89.6240464172,-61.2160503266
90.3844984465,-61.2225242953
91.1449504758,-61.2280750452
91.9054025051,-61.2322084234
93.3014627166,-61.2415992199
94.6975229281,-61.250182911
96.0935831395,-61.2576393892
97.489643351,-61.2663362518
98.8857035624,-61.2743624286
100.281763774,-61.2801841092
101.677823985,-61.2873763149
103.073884197,-61.2956133771
104.469944408,-61.3001623762
105.86600462,-61.3052958615
107.262064831,-61.3140070642
108.658125043,-61.3183058203
110.054185254,-61.3202261887
111.450245466,-61.3291020371
112.846305677,-61.3350010786
114.242365889,-61.3329188319
115.6384261,-61.3401801061
117.034486312,-61.3503503045
118.430546523,-61.3507985842
119.826606734,-61.3556845575
121.222666946,-61.3579488979
122.618727157,-61.3566142673
124.014787369,-61.3610455806
125.41084758,-61.3637255856
126.806907792,-61.3629320004
128.202968003,-61.3687041814
129.599028215,-61.3735423029
130.995088426,-61.3694131285
132.391148638,-61.3721753586
133.787208849,-61.381209177
135.183269061,-61.3753219226
136.579329272,-61.3723423773
137.975389483,-61.3864113164
139.371449695,-61.3834815313
140.767509906,-61.3858917499
142.163570118,-61.3860648692
143.559630329,-61.3811492108
145.894755249,-61.3866089146
148.229880169,-61.3837920928
150.565005089,-61.3865394893
152.900130009,-61.3943927573
155.235254929,-61.382261956
157.570379849,-61.3797757531
158.780521907,-61.3847467396
159.990663965,-61.3853658628
161.200806022,-61.3851246308
162.41094808,-61.3871032404
163.621090138,-61.3853411114
164.831232196,-61.3842034568
166.041374254,-61.3859714915
167.251516312,-61.3855731567
168.46165837,-61.38267729
169.671800428,-61.3845059865
170.881942485,-61.3856407184
172.092084543,-61.3817835221
173.302226601,-61.3819214887
174.512368659,-61.3853893532
175.722510717,-61.381506498
176.932652775,-61.3788482437
178.142794833,-61.3839050694
179.35293689,-61.3821900754
180.563078948,-61.3758439901
181.773221006,-61.3807064052
182.983363064,-61.3798507237
184.193505122,-61.376737117
185.40364718,-61.3793560725
186.613789238,-61.3794672938
187.823931295,-61.3738200728
189.034073353,-61.3756869062
190.244215411,-61.3795213916
191.454357469,-61.3729566781
192.664499527,-61.3732626014
193.874641585,-61.374794355
195.084783643,-61.3704717921
196.2949257,-61.3704232578
197.505067758,-61.3747453313
198.715209816,-61.3703878099
199.925351874,-61.3663582902
201.135493932,-61.3722662498
202.34563599,-61.3709851631
203.555778048,-61.3628865428
204.765920105,-61.3679125959
205.976062163,-61.3672397785
207.186204221,-61.3673292746
208.396346279,-61.3664780108
209.606488337,-61.3643066142
210.816630395,-61.3638413484
212.026772453,-61.3649669468
213.901694631,-61.3627358201
215.776616809,-61.3623868764
217.651538987,-61.3630755942
219.526461165,-61.3580725575
221.401383343,-61.3568060099
223.276305521,-61.3564374694
225.151227699,-61.3522603778
227.026149877,-61.3520890363
228.901072055,-61.3562950961
230.775994234,-61.3527196698
232.650916412,-61.3527943247
234.52583859,-61.3504607248
236.400760768,-61.3460035117
238.275682946,-61.3494643925
240.150605124,-61.3494674035
242.025527302,-61.3403567859
243.90044948,-61.3443923724
245.775371658,-61.3515727858
247.650293836,-61.3450691383
249.525216015,-61.3456101684
251.400138193,-61.3412809555
253.275060371,-61.3410011593
255.149982549,-61.3435645454
257.024904727,-61.3355651274
258.899826905,-61.3343482639
260.774749083,-61.3353422133
262.649671261,-61.3305210472
264.524593439,-61.3306304887
266.399515617,-61.3360372671
268.274437795,-61.3278058094
270.149359974,-61.3224196856
272.024282152,-61.3250719537
273.89920433,-61.3233700297
275.774126508,-61.3256471153
277.649048686,-61.3273855515
279.523970864,-61.3183567042
281.398893042,-61.3206981966
283.27381522,-61.3210527039
285.148737398,-61.3166916967
287.023659576,-61.3168432926
288.898581754,-61.3160110933
290.773503933,-61.3121535496
292.648426111,-61.3138556794
294.523348289,-61.3160895164
296.398270467,-61.313186338
298.273192645,-61.3149424339
300.148114823,-61.3159200425
302.023037001,-61.3068289007
303.897959179,-61.3082981455
305.772881357,-61.3086379814
307.647803535,-61.3042082336
309.522725713,-61.3040442566
311.397647892,-61.3076375411
313.27257007,-61.3002740756
315.147492248,-61.2980801779
317.022414426,-61.2992087856
318.897336604,-61.2981444052
320.772258782,-61.2997280998
322.64718096,-61.2975337873
324.522103138,-61.2948149767
326.397025316,-61.2948816824
328.271947494,-61.2919051662
330.146869673,-61.289952563
332.021791851,-61.2938328482
333.896714029,-61.2909425749
335.771636207,-61.2891905828
337.646558385,-61.2901585199
339.521480563,-61.2883484976
341.396402741,-61.2850156032
343.271324919,-61.2878103918
345.146247097,-61.2867704119
347.021169275,-61.2792699437
348.896091453,-61.28362454
350.771013632,-61.2880196216
352.64593581,-61.2830943235
354.520857988,-61.2829954437
356.395780166,-61.2789382832
358.270702344,-61.2742055062
360.145624522,-61.2806699784
362.0205467,-61.2778001458
363.895468878,-61.2751662953
365.770391056,-61.2767644092
367.645313234,-61.2753931571
369.520235412,-61.2694032907
371.395157591,-61.2732253901
373.270079769,-61.2742683281
375.145001947,-61.2707245233
377.019924125,-61.2699247412
378.894846303,-61.2664621065
380.769768481,-61.263641944
382.644690659,-61.2676166876
384.519612837,-61.2639106659
386.394535015,-61.2619873331
388.269457193,-61.2628606085
390.144379371,-61.2607812662
392.01930155,-61.2573735643
393.894223728,-61.2604857188
395.769145906,-61.2589207547
397.644068084,-61.2511991432
399.518990262,-61.256204621
401.39391244,-61.2559001439
403.268834618,-61.251372386
405.143756796,-61.2534684473
407.018678974,-61.2536919083
408.893601152,-61.2448352786
410.768523331,-61.2479625546
412.643445509,-61.2557061154
414.518367687,-61.2493093106
416.393289865,-61.2499125747
418.268212043,-61.2458424155
420.143134221,-61.2388183252
422.018056399,-61.2466814315
423.892978577,-61.2460785389
424.920313145,-61.2424451476
425.947647712,-61.2427317771
426.97498228,-61.2439278963
428.002316847,-61.2399142534
429.029651415,-61.2391679451
430.056985982,-61.2409747016
431.08432055,-61.2387316162
432.111655117,-61.2362100861
433.138989685,-61.2383510593
434.166324253,-61.2378394034
435.19365882,-61.234452315
436.220993388,-61.2352187308
437.248327955,-61.2365734514
438.275662523,-61.2333352579
439.30299709,-61.2323118668
440.330331658,-61.2345004048
441.357666225,-61.2326586349
442.385000793,-61.229972006
443.41233536,-61.2318062627
444.439669928,-61.2318339475
445.467004495,-61.2284515993
446.494339063,-61.2283437797
447.52167363,-61.2283683477
448.549008198,-61.2265599795
450.749291183,-61.227215542
452.949574168,-61.2258277916
455.149857153,-61.2224126315
457.350140138,-61.2245524949
459.550423123,-61.2240846544
461.750706108,-61.2217318439
463.950989093,-61.2206696092
466.151272078,-61.2175296987
468.351555063,-61.2159240106
470.551838048,-61.2185224157
472.752121033,-61.213906781
474.952404018,-61.2125529285
477.152687003,-61.213236716
479.352969988,-61.2099993292
481.553252973,-61.2082367067
483.753535958,-61.212202498
485.953818943,-61.2072600596
488.154101928,-61.2007235214
490.354384913,-61.2034235623
492.554667898,-61.1973122925
494.754950883,-61.1998658201
496.955233868,-61.1993590849
499.155516853,-61.1987566576
501.355799838,-61.1995828422
503.556082823,-61.1967062252
505.756365808,-61.1932933753
507.956648793,-61.1974444438
510.156931778,-61.1957385429
512.357214763,-61.1936381924
514.557497748,-61.1950883423
516.757780733,-61.1935920017
518.958063718,-61.187912804
521.158346703,-61.1915476502
523.358629688,-61.1903990714
525.558912673,-61.186720556
527.759195658,-61.188566204
529.959478643,-61.187380351
532.159761628,-61.1793982522
534.360044613,-61.1839267642
536.560327598,-61.1888930854
538.760610583,-61.1831212275
540.960893568,-61.1834881152
543.161176553,-61.1778458478
545.361459538,-61.1721906278
547.561742523,-61.1821953768
549.762025508,-61.1766766507
551.962308493,-61.173808403
554.162591478,-61.17752435
556.362874463,-61.1739779222
558.563157448,-61.1659475168
560.763440433,-61.1756989551
562.963723418,-61.1737860562
565.164006403,-61.1731931112
567.364289388,-61.1702426382
569.564572373,-61.1650048005
571.764855358,-61.1652230596
573.965138343,-61.1633303435
576.165421328,-61.1585417858
578.365704313,-61.1625603097
580.565987298,-61.1627576614
582.766270283,-61.1597744571
584.966553268,-61.1588374363
587.166836253,-61.1548688988
589.367119238,-61.1528681691
591.567402223,-61.1572396588
593.767685208,-61.1513716061
595.967968193,-61.14988879
598.168251178,-61.1513706563
600.368534163,-61.1475147213
602.568817148,-61.1452936029
604.769100133,-61.1511618366
606.969383118,-61.1452689231
609.169666103,-61.1433844372
611.369949088,-61.1458850778
613.570232073,-61.141851002
615.770515058,-61.1380657397
617.970798043,-61.1453363053
620.171081028,-61.1403502613
622.371364013,-61.1378872367
624.571646998,-61.1410094415
626.771929983,-61.1385079332
628.972212968,-61.1375887369
631.172495953,-61.139651901
633.372778938,-61.1325045604
635.573061923,-61.1289348644
637.773344908,-61.1299173749
639.973627893,-61.1282862385
642.173910878,-61.1298471687
644.374193863,-61.1274055602
646.574476848,-61.1240982508
648.774759833,-61.1272263565
650.975042818,-61.124918143
653.175325803,-61.1175019667
655.375608788,-61.1242223716
657.575891773,-61.1266436727
659.776174758,-61.122180883
661.976457743,-61.121768195
664.176740728,-61.1201195159
666.377023713,-61.1190114461
668.577306698,-61.118528538
670.777589683,-61.1146633711
672.977872668,-61.1136309776
675.178155653,-61.1125853222
677.378438638,-61.1100979964
679.578721623,-61.1103455661
681.779004608,-61.1110434489
683.979287593,-61.1063391263
686.179570578,-61.1058240516
688.379853563,-61.1051591714
690.580136548,-61.1043597024
692.780419533,-61.1048160906
694.980702518,-61.1027517381
697.180985503,-61.1014473631
699.381268488,-61.1026084603
701.581551473,-61.0991545248
703.781834458,-61.0962668517
705.982117443,-61.1004990931
708.182400428,-61.0975095012
710.382683413,-61.0892523811
712.582966398,-61.0981329207
714.783249383,-61.0969984596
716.983532368,-61.091874894
719.183815353,-61.0968383614
721.384098338,-61.0950005522
723.584381323,-61.091329498
725.784664308,-61.0942225844
727.984947293,-61.0910302644
730.185230278,-61.0892777098
732.385513263,-61.0873685102
734.585796248,-61.0860029373
738.808214683,-61.0839095723
743.030633117,-61.0810442182
747.253051552,-61.0791932767
751.475469986,-61.0779668086
755.697888421,-61.0750310205
759.920306855,-61.0740738331
764.14272529,-61.0727794131
768.365143724,-61.0664464148
772.587562159,-61.0671322646
776.809980594,-61.0648206052
781.032399028,-61.0594835018
785.254817463,-61.0615339014
789.477235897,-61.0592738672
793.699654332,-61.0552763934
797.922072766,-61.0579843334
802.144491201,-61.0551455431
806.366909636,-61.0525640693
810.58932807,-61.049406475
814.811746505,-61.0478056478
819.034164939,-61.0465816181
823.256583374,-61.0440953525
827.479001808,-61.0433820296
831.701420243,-61.0415047355
835.923838677,-61.0360510766
836.979443286,-61.0363605999
838.035047895,-61.0368454043
839.090652503,-61.0358184668
840.146257112,-61.0351958193
841.201861721,-61.035772611
843.348420675,-61.0340652791
845.49497963,-61.0333266942
847.641538585,-61.0337394993
849.78809754,-61.0308173239
851.934656495,-61.0293588392
854.081215449,-61.0291215001
856.227774404,-61.0265501165
858.374333359,-61.0256847734
860.520892314,-61.0282840724
862.667451269,-61.0244353574
864.814010223,-61.0233673315
866.960569178,-61.0240608791
869.107128133,-61.0215669766
871.253687088,-61.0202979455
873.400246043,-61.0233147201
875.546804997,-61.0196593747
877.693363952,-61.0149577322
879.839922907,-61.0167046779
881.986481862,-61.0128222729
884.133040816,-61.009293774
886.279599771,-61.0114573354
888.426158726,-61.0105465436
890.572717681,-61.0117905129
892.719276636,-61.0132520554
894.86583559,-61.0077317689
897.012394545,-61.0087223185
899.1589535,-61.0088686861
901.305512455,-61.0061824138
903.45207141,-61.0059638298
905.598630364,-61.0081769165
907.745189319,-61.0033148365
909.891748274,-61.0021773271
912.038307229,-61.0084875972
914.184866183,-61.0019913394
916.331425138,-60.9947889114
918.477984093,-60.9985342803
920.624543048,-60.9965627277
922.771102003,-60.9989299866
924.917660957,-61.002440912
927.064219912,-60.9926876675
929.210778867,-60.9926010591
931.357337822,-60.9937612385
933.503896777,-60.9881985983
935.650455731,-60.9908472355
937.797014686,-60.9912199079
939.943573641,-60.9847675087
942.090132596,-60.9877561943
944.236691551,-60.9859092202
946.383250505,-60.9861915987
948.52980946,-60.989916076
950.676368415,-60.9845059779
952.82292737,-60.9815624345
954.969486324,-60.9831601126
957.116045279,-60.9821470918
959.262604234,-60.9834601687
961.409163189,-60.9844113919
963.555722144,-60.9789095722
965.702281098,-60.9806998982
967.848840053,-60.9806794668
969.995399008,-60.9779743907
972.141957963,-60.9786025255
974.288516918,-60.9774311285
976.435075872,-60.9740950315
978.581634827,-60.975015357
980.728193782,-60.9735832411
982.874752737,-60.9704999854
985.021311692,-60.9742030411
987.167870646,-60.9739119324
989.314429601,-60.9722344435
991.460988556,-60.9714411549
993.607547511,-60.969211921
995.754106465,-60.9681887164
997.90066542,-60.9701665473
1000.04722438,-60.9665981568
1002.19378333,-60.965678312
1004.34034228,-60.9660467866
1006.48690124,-60.9638811842
1008.63346019,-60.962937605
1010.78001915,-60.9652793006
1012.9265781,-60.9619482649
1015.07313706,-60.960790225
1017.21969601,-60.9614601842
1019.36625497,-60.9593229919
1021.51281392,-60.9577640562
1023.65937288,-60.960279743
1025.80593183,-60.9575431604
1027.95249079,-60.9529163096
1030.09904974,-60.9582622131
1032.2456087,-60.9575741802
1034.39216765,-60.9554573443
1036.53872661,-60.9543936132
1038.68528556,-60.9513128727
1040.83184452,-60.9516716637
1042.97840347,-60.9517333737
1045.12496243,-60.947612676
1047.27152138,-60.9490237581
1049.41808034,-60.9515292796
1051.56463929,-60.9441501674
1053.71119824,-60.9436094835
1055.8577572,-60.9525640475
1058.00431615,-60.9465679539
1060.15087511,-60.9478640129
1062.29743406,-60.9450759387
1064.44399302,-60.9375653515
1066.59055197,-60.9445309949
1068.73711093,-60.9462128178
1070.88366988,-60.9428333818
1073.03022884,-60.9412118617
1075.17678779,-60.9401647343
1077.32334675,-60.9379306027
1079.4699057,-60.9380089895
1081.61646466,-60.9368583531
1083.76302361,-60.9344699024
1085.90958257,-60.9345874226
1088.05614152,-60.935214004
1090.20270048,-60.9307370648
1092.34925943,-60.9308991613
1094.49581839,-60.934206081
1096.64237734,-60.9308220527
1098.7889363,-60.9311762783
1100.93549525,-60.9339875177
1103.0820542,-60.9301991397
1105.22861316,-60.9297245595
1107.37517211,-60.9274261451
1109.52173107,-60.9237029393
1111.66829002,-60.92668823
1113.81484898,-60.9257281541
1115.96140793,-60.9189370355
1118.10796689,-60.9228361769
1120.25452584,-60.9266955712
1122.4010848,-60.9223821426
1124.54764375,-60.9222398111
1126.69420271,-60.918775413
1128.84076166,-60.9146678137
1130.98732062,-60.9202206544
1133.13387957,-60.9172447567
1135.28043853,-60.9151376813
1137.42699748,-60.9164692221
1139.57355644,-60.9151069951
1141.72011539,-60.910526713
1143.86667435,-60.9103819452
1146.0132333,-60.9088803345
1148.15979226,-60.9058884688
1150.30635121,-60.9088315426
1152.45291017,-60.9092411642
1154.59946912,-60.9074351758
1156.74602807,-60.9092047644
1158.89258703,-60.9084487724
1161.03914598,-60.9021914583
1163.18570494,-60.905577749
1165.33226389,-60.9051671014
1167.47882285,-60.9020205183
1169.6253818,-60.9032072374
1171.77194076,-60.9032394523
1173.91849971,-60.8969846758
1176.06505867,-60.8992955313
1178.21161762,-60.9039722722
1180.35817658,-60.8996569139
1182.50473553,-60.9017148998
1184.65129449,-60.9049595652
1186.79785344,-60.9002401579
1188.9444124,-60.8995429414
1191.09097135,-60.8964720361
1193.23753031,-60.8923048503
1195.38408926,-60.8965424027
1197.53064822,-60.8945024746
1199.67720717,-60.892353144
1201.82376613,-60.893045248
1203.97032508,-60.8921647397
1206.11688403,-60.8876819349
1208.26344299,-60.8899662594
1210.41000194,-60.8904822478
1212.5565609,-60.8826951437
1214.70311985,-60.8849010724
1216.84967881,-60.8917683354
1218.99623776,-60.8779511492
1221.14279672,-60.8767811924
1222.32389145,-60.8809109064
1223.50498618,-60.8814239391
1224.68608091,-60.8795797964
1225.86717564,-60.8805909018
1227.04827037,-60.8801179428
1228.22936509,-60.8789595299
1229.41045982,-60.8786887344
1230.59155455,-60.8791899932
1231.77264928,-60.8777908033
1233.60872674,-60.877669636
1235.44480419,-60.8772972382
1238.30281007,-60.8744084762
1239.40195814,-60.87447766
1240.50110621,-60.8748713723
1242.18934405,-60.8731389828
1243.87758188,-60.872474525
1245.56581972,-60.8740777372
1247.25405756,-60.8727842624
1248.9422954,-60.8721334607
1250.63053323,-60.8730934667
1254.00596359,-60.8700238768
1257.38139394,-60.8702051081
1260.7568243,-60.8676953454
1264.13225465,-60.8672960065
1267.50768501,-60.868252924
1270.88311536,-60.8626035022
1274.25854572,-60.8619000748
1277.63397608,-60.8613490955
1281.00940643,-60.8570724037
1284.38483679,-60.8571012661
1287.76026714,-60.8568217285
1291.1356975,-60.853744483
1294.51112785,-60.8543735524
1297.88655821,-60.8537184432
1301.26198856,-60.8513629436
1304.63741892,-60.8519287616
1308.01284927,-60.8520415915
1311.38827963,-60.8466804142
1314.76370998,-60.8483759972
1318.13914034,-60.8475180155
1321.51457069,-60.8467752235
1324.89000105,-60.8451585768
1328.2654314,-60.8448888412
1331.64086176,-60.8443419295
1335.01629211,-60.8410186469
1338.39172247,-60.8410372981
1341.76715283,-60.8399458918
1345.14258318,-60.8373749122
1348.51801354,-60.837458103
1351.89344389,-60.8374600402
1355.26887425,-60.8324205308
1358.6443046,-60.8335458944
1362.01973496,-60.832654462
1365.39516531,-60.8287670519
1368.77059567,-60.8300165693
1372.14602602,-60.8313496273
1375.52145638,-60.8285004676
1378.89688673,-60.8284112258
1382.27231709,-60.8270194399
1385.64774744,-60.8263683369
1389.0231778,-60.8243824781
1392.39860815,-60.8220240006
1395.77403851,-60.8227500515
1399.14946887,-60.8209022928
1402.52489922,-60.8195218298
1405.90032958,-60.819815824
1409.27575993,-60.8177972049
1412.65119029,-60.814646946
1416.02662064,-60.8170798363
1419.402051,-60.8150543494
1422.77748135,-60.8133413128
1426.15291171,-60.8146774907
1429.52834206,-60.81221919
1432.90377242,-60.8070936269
1436.27920277,-60.8081566825
1439.65463313,-60.8054165901
1443.03006348,-60.8065921453
1446.40549384,-60.808285057
1449.78092419,-60.7993274704
1453.15635455,-60.8014493999
1456.5317849,-60.8010100169
1459.90721526,-60.8006687978
1463.28264562,-60.7988377009
1466.65807597,-60.7989631592
1470.03350633,-60.7988748579
1473.40893668,-60.7945014106
1476.78436704,-60.7948276158
1480.15979739,-60.7938931892
1483.53522775,-60.7907166072
1486.9106581,-60.7911857222
1490.28608846,-60.7921515177
1493.66151881,-60.7896715864
1497.03694917,-60.7919147605
1500.41237952,-60.7915166152
1503.78780988,-60.7820007236
1504.63166747,-60.7829527836
1505.47552506,-60.7841122473
1506.31938265,-60.7836227784
1507.16324023,-60.7835379085
1508.00709782,-60.7843222908
1509.63862278,-60.7828224406
1511.27014774,-60.781120644
1512.90167269,-60.7816176884
1514.53319765,-60.7809334404
1516.16472261,-60.7795601681
1518.83168029,-60.7796784352
1521.49863797,-60.7786795168
1524.16559565,-60.7788674275
1526.83255333,-60.7789927384
1529.49951102,-60.7760377238
1532.1664687,-60.7763037569
1534.83342638,-60.7753940668
1537.50038406,-60.7749540388
1540.16734175,-60.7749079643
1542.83429943,-60.7732721325
1545.50125711,-60.7718765775
1548.16821479,-60.7734445861
1550.83517248,-60.771041241
1553.50213016,-60.7700125605
1556.16908784,-60.7703674882
1558.83604552,-60.7686233566
1561.5030032,-60.7669206115
1564.16996089,-60.7689348705
1566.83691857,-60.7666163339
1569.50387625,-60.7623719812
1572.17083393,-60.7637799765
1574.83779162,-60.7620501055
1577.5047493,-60.7626041994
1580.17170698,-60.7643162997
1582.83866466,-60.7588923098
1585.50562234,-60.7588704946
1588.17258003,-60.7643357841
1589.64006226,-60.7616210557
1591.10754449,-60.7604743678
1592.57502673,-60.7627733381
1594.04250896,-60.7593171853
1595.50999119,-60.7565106822
1596.97747342,-60.7597704524
1598.44495566,-60.758967528
1599.91243789,-60.754052309
1601.37992012,-60.7569383558
1602.84740235,-60.7588860874
1604.31488459,-60.7527031995
1605.78236682,-60.7531715674
1607.24984905,-60.7584522906
1608.71733129,-60.7524577556
1610.18481352,-60.7525230072
1611.65229575,-60.7543662471
1613.11977798,-60.7507535315
1614.58726022,-60.7501130719
1616.05474245,-60.7542422914
1617.52222468,-60.7507912663
1618.98970691,-60.7502704737
1620.45718915,-60.7514309819
1621.92467138,-60.7494225175
1623.39215361,-60.7480541211
1624.85963585,-60.7504718698
1626.32711808,-60.7488200386
1627.79460031,-60.74582125
1629.26208254,-60.748187434
1630.72956478,-60.7487093318
1632.19704701,-60.7442445856
1633.66452924,-60.7455319159
1635.13201148,-60.7483518223
1636.59949371,-60.7435898512
1638.06697594,-60.7438510095
1639.53445817,-60.7449322978
1641.00194041,-60.7419642059
1642.46942264,-60.742068081
1643.93690487,-60.7448587909
1645.4043871,-60.7418545924
1646.87186934,-60.7395247024
1648.33935157,-60.7403693303
1649.8068338,-60.7394293474
1651.27431604,-60.7377516492
1651.89916535,-60.7388371561
1652.52401467,-60.7391924572
1653.61238737,-60.7387357234
1655.81356548,-60.7380409395
1658.0147436,-60.7381735354
1660.21592171,-60.7374896252
1663.56360329,-60.7366434549
1666.91128487,-60.7359287963
1670.25896645,-60.7349213919
1673.60664802,-60.7339016144
1676.9543296,-60.7331321132
1682.02614172,-60.7317653295
1687.09795384,-60.7301296715
1692.16976596,-60.7289862143
1697.24157808,-60.727695553
1702.3133902,-60.7254591908
1707.38520232,-60.7246560411
1712.45701444,-60.7241232585
1717.52882656,-60.7219566269
1722.60063868,-60.7221561767
1727.6724508,-60.7208812702
1732.74426292,-60.7148259006
1734.01221595,-60.7154921106
1735.28016898,-60.7157331776
1736.54812201,-60.7147167237
1737.81607504,-60.7149517193
1739.08402807,-60.7156332212
1739.75127804,-60.7149760809
1740.418528,-60.7145612148
1742.0233955,-60.7144483816
1745.35947364,-60.7132752343
1748.69555178,-60.7123527387
1752.03162992,-60.7117291659
1755.36770806,-60.7107525112
1758.70378619,-60.7096930051
1762.03986433,-60.7089474961
1765.37594247,-60.708098506
1768.71202061,-60.7070516438
1772.04809874,-60.7061758719
1775.38417688,-60.7053643667
1780.73640463,-60.7038353181
1786.08863239,-60.7023248319
1794.56448428,-60.7000317283
1803.04033618,-60.6973237211
1811.51618808,-60.6953970785
1819.99203997,-60.693119589
1828.46789187,-60.6900360837
1836.94374377,-60.6891428023
1845.41959567,-60.687147001
1853.89544756,-60.684821688
1862.37129946,-60.6819731892
1870.84715136,-60.6798805121
1879.32300326,-60.6774426935
1887.79885515,-60.6742021887
1896.27470705,-60.6733768897
1904.75055895,-60.67166009
1906.86952192,-60.6705384206
1908.9884849,-60.6703994142
1911.10744787,-60.6701556447
1913.22641084,-60.6682542138
1916.91038715,-60.6673405438
1920.59436345,-60.6664863312
1924.27833975,-60.6645611754
1927.96231605,-60.664800206
1931.64629235,-60.6638192693
1935.33026865,-60.662197687
1939.01424495,-60.6621561448
1942.69822125,-60.6612729378
1946.38219755,-60.6583602805
1950.06617385,-60.6595083705
1953.75015015,-60.660071125
1957.43412646,-60.6579088437
1961.11810276,-60.6574858018
1964.80207906,-60.656319126
1968.48605536,-60.6556075518
1972.17003166,-60.654895699
1975.85400796,-60.6522113695
1979.53798426,-60.6524056962
1983.22196056,-60.6513635437
1986.90593686,-60.6495934289
1990.58991316,-60.6492158435
1994.27388947,-60.6475891146
1997.95786577,-60.6456914097
2003.72952094,-60.645455831
