time_ms,current_nA
3389.58,0.09
3402,0.09
3414.41,0.09
3426.83,0.09
3439.24,0.09
3451.66,0.09
3464.07,0.09
3476.49,0.09
3488.91,0.09
3501.32,0.09
3513.74,0.09
3526.15,0.09
3538.57,0.09
3550.99,0.09
3563.4,0.09
3583.72,0.09
3604.04,0.09
3624.36,0.09
3644.68,0.09
3649.76,0.09
3654.84,0.09
3659.92,0.09
3665,0.09
3674.38,0.09
3683.76,0.09
3693.14,0.09
3702.52,0.09
3711.9,0.09
3721.28,0.09
3730.65,0.09
3740.03,0.09
3749.41,0.09
3758.79,0.09
3768.17,0.09
3777.55,0.09
3786.93,0.09
3796.31,0.09
3805.69,0.09
3815.06,0.09
3824.44,0.09
3833.82,0.09
3843.2,0.09
3852.58,0.09
3861.96,0.09
3871.34,0.09
3880.72,0.09
3890.1,0.09
3899.47,0.09
3908.85,0.09
3918.23,0.09
3927.61,0.09
3936.99,0.09
3946.37,0.09
3955.75,0.09
3965.13,0.09
3974.51,0.09
3983.88,0.09
3993.26,0.09
4002.64,0.09
4012.02,0.09
4021.4,0.09
4030.78,0.09
4040.16,0.09
4049.54,0.09
4058.92,0.09
4068.29,0.09
4077.67,0.09
4087.05,0.09
4096.43,0.09
4105.81,0.09
4115.19,0.09
4124.57,0.09
4138.91,0.09
4153.25,0.09
4167.59,0.09
4181.93,0.09
4196.28,0.09
4210.62,0.09
4224.96,0.09
4239.3,0.09
4253.64,0.09
4267.98,0.09
4282.32,0.09
4296.66,0.09
4311.01,0.09
4325.35,0.09
4339.69,0.09
4354.03,0.09
4368.37,0.09
4382.71,0.09
4397.05,0.09
4411.4,0.09
4425.74,0.09
4440.08,0.09
4454.42,0.09
4468.76,0.09
4483.1,0.09
4497.44,0.09
4501.03,0.09
4504.61,0.09
4508.2,0.09
4515.7,0.09
4523.2,0.09
4530.71,0.09
4538.21,0.09
4545.71,0.09
4553.21,0.09
4560.71,0.09
4568.21,0.09
4575.72,0.09
4583.22,0.09
4594.78,0.09
4606.33,0.09
4626.22,0.09
4669.55,0.09
4712.88,0.09
4756.22,0.09
4799.55,0.09
4842.88,0.09
4886.22,0.09
4929.55,0.09
4972.88,0.09
5016.21,0.09
5059.55,0.09
5070.38,0.09
5081.21,0.09
5092.05,0.09
5102.88,0.09
5113.71,0.09
5124.55,0.09
5135.38,0.09
5146.21,0.09
5157.05,0.09
5167.88,0.09
5178.71,0.09
5189.55,0.09
5200.38,0.09
5211.21,0.09
5213.92,0.09
5216.63,0.09
5219.34,0.09
5222.04,0.09
5224.75,0.09
5227.46,0.09
5230.17,0.09
5232.88,0.09
5235.59,0.09
5238.29,0.09
5241,0.09
5243.71,0.09
5246.42,0.09
5249.13,0.09
5251.84,0.09
5254.54,0.09
5257.25,0.09
5259.96,0.09
5262.67,0.09
5265.38,0.09
5268.09,0.09
5270.79,0.09
5274.92,0.09
5279.04,0.09
