time_ms,voltage_mv
13731.5611767,-52.621236815
13731.6916201,-52.8425695311
13731.8220635,-53.0576030599
13731.9525069,-53.2665115577
13732.0829503,-53.4694634554
13732.2133937,-53.6666233713
13732.3438371,-53.8581480977
13732.4742805,-54.0441874782
13732.5680543,-54.1746217008
13732.661828,-54.3023512295
13732.7556017,-54.4274282635
13732.8493755,-54.5499032487
13732.9431492,-54.6698262304
13733.0369229,-54.7872466977
13733.1306967,-54.9022127292
13733.2244704,-55.0147709801
13733.3182441,-55.1249676469
13733.4120179,-55.2328484262
13733.5057916,-55.3384577831
13733.5718538,-55.4115176897
13733.6193279,-55.4633459129
13733.6668019,-55.5146163245
13733.714276,-55.5653343689
13733.76175,-55.6155053956
13733.8092241,-55.6651347206
13733.8566981,-55.7142276297
13733.9041722,-55.7627893472
13733.9516462,-55.8108250295
13733.9991202,-55.8583397861
13734.0465943,-55.9053386858
13734.0940683,-55.9518267437
13734.1415424,-55.9978089164
13734.1890164,-56.0432901096
13734.2364905,-56.0882751841
13734.2839645,-56.1327689519
13734.3314386,-56.1767761726
13734.3789126,-56.2203015551
13734.4263867,-56.2633497617
13734.4738607,-56.3059254079
13734.5213347,-56.3480330604
13734.5688088,-56.3896772375
13734.6162828,-56.4308624113
13734.6637569,-56.4715930077
13734.7112309,-56.5118734064
13734.758705,-56.551707941
13734.806179,-56.5911009001
13734.8536531,-56.6300565274
13734.9011271,-56.6685790222
13734.9486012,-56.7066725396
13734.9960752,-56.7443411912
13735.0435492,-56.7815890451
13735.0910233,-56.818420127
13735.1384973,-56.8548384198
13735.1859714,-56.8908478646
13735.2334454,-56.9264523607
13735.3058379,-56.9799742649
13735.3782303,-57.0325770129
13735.4506228,-57.0842738815
13735.5230152,-57.1350779362
13735.5954076,-57.1850020352
13735.6678001,-57.2340588283
13735.7401925,-57.2822607599
13735.8578574,-57.3588144279
13735.9755224,-57.4331932891
13736.0931873,-57.5054475749
13736.2877216,-57.6203738659
13736.4822559,-57.7298383454
13736.6767903,-57.8340455271
13736.8713246,-57.9331908952
13737.0658589,-58.0274615217
13737.2603933,-58.1170364985
13737.4549276,-58.2020872784
13737.6494619,-58.2827781129
13737.8439963,-58.3592664173
13738.142231,-58.4687102351
13738.4404658,-58.5691456987
13738.7387006,-58.6610567715
13739.0369354,-58.744897611
13739.3351701,-58.8210933907
13739.6334049,-58.8900437569
13739.9316397,-58.9521233772
13740.2298744,-59.007687027
13740.5281092,-59.0570681849
13740.826344,-59.1005812636
13741.1245788,-59.1385213044
13741.4228135,-59.1711676289
13741.7210483,-59.1987838611
13742.0192831,-59.2216194506
13742.3175178,-59.2399092527
13742.6157526,-59.2538762427
13742.9139874,-59.2637310335
13743.2122222,-59.2696734515
13743.5104569,-59.2718926207
13743.8086917,-59.2705681209
13744.1069265,-59.2658703143
13744.4051613,-59.2579609976
13744.703396,-59.2469937009
13745.0016308,-59.233114745
13745.2998656,-59.2164632184
13745.5981003,-59.1971713938
13745.8963351,-59.1753653344
13746.1945699,-59.1511652124
13746.4928047,-59.124685551
13746.7910394,-59.0960355688
13746.9965334,-59.0750863924
13747.2020274,-59.0531892171
13747.4075213,-59.0303758295
13747.6130153,-59.0066770236
13747.8185093,-58.9821226438
13748.0240032,-58.956741626
13748.2294972,-58.9305620279
13748.4349911,-58.9036110619
13748.6404851,-58.8759151245
13748.8459791,-58.8474998255
13749.051473,-58.8183900148
13749.256967,-58.7886098101
13749.462461,-58.7581826215
13749.6013591,-58.7372612318
13749.7402573,-58.7160614962
13749.8791555,-58.6945901273
13750.0180536,-58.672853706
13750.1569518,-58.6508586843
13750.29585,-58.6286113883
13750.4347482,-58.6061180208
13750.5736463,-58.583384665
13750.7125445,-58.5604172864
13750.8514427,-58.5372217356
13750.9903408,-58.5138037501
13751.129239,-58.4901689578
13751.2681372,-58.4663228761
13751.4070353,-58.4422709173
13751.5459335,-58.4180183945
13751.6848317,-58.3935705185
13751.8237298,-58.3689323991
13751.962628,-58.3441090497
13752.1015262,-58.3191053901
13752.2404244,-58.2939262468
13752.3793225,-58.268576354
13752.5182207,-58.2430603564
13752.6571189,-58.2173828113
13752.796017,-58.1915481902
13752.9349152,-58.1655608803
13753.0738134,-58.1394251859
13753.2127115,-58.1131453303
13753.3516097,-58.0867254575
13753.4905079,-58.0601696335
13753.629406,-58.0334818474
13753.7683042,-58.0066660136
13753.9072024,-57.9797259725
13754.0461005,-57.9526654924
13754.1849987,-57.9254882704
13754.3238969,-57.8981979338
13754.4627951,-57.8707980416
13754.6016932,-57.8432920854
13754.7405914,-57.8156834908
13754.8794896,-57.7879756185
13755.0183877,-57.7601717652
13755.1572859,-57.7322751652
13755.2961841,-57.7042889911
13755.4350822,-57.6762163549
13755.5739804,-57.6480603092
