time_ms,voltage_mv,current_nA
13083.8914088,-11.3813354425,0.0377511339718
13083.918903,-8.13140906711,0.0377635063335
13083.9463971,-4.87044581015,0.0377758786952
13083.9738912,-1.69997080488,0.037788251057
13084.0013854,1.26264171109,0.0378006234187
13084.0288795,3.8946786753,0.0378129957804
13084.0563736,6.08210830298,0.0378253681422
13084.0838678,7.73434890202,0.0378377405039
13084.1113619,8.79630889849,0.0378501128656
13084.1388561,9.25465653606,0.0378624852274
13084.1663502,9.13674763969,0.0378748575891
13084.1938443,8.5032786474,0.0378872299508
13084.2213385,7.43699385281,0.0378996023125
13084.2488326,6.03056083767,0.0379119746743
13084.2763267,4.37579980215,0.037924347036
13084.3038209,2.55359583594,0.0379367193977
13084.331315,0.63742114977,0.0379490917595
13084.3588092,-1.3197465391,0.0379614641212
13084.3863033,-3.27576207197,0.0379738364829
13084.4137974,-5.20378073565,0.0379862088446
13084.4412916,-7.08715433335,0.0379985812064
13084.4687857,-8.91661394975,0.0380109535681
13084.4962798,-10.688621009,0.0380233259298
13084.523774,-12.4035724994,0.0380356982916
13084.5512681,-14.0643307184,0.0380480706533
13084.5787623,-15.6752029363,0.038060443015
13084.6062564,-17.2414245515,0.0380728153767
13084.6337505,-18.7684267777,0.0380851877385
13084.6612447,-20.2616024597,0.0380975601002
13084.6887388,-21.7261634437,0.0381099324619
13084.7162329,-23.166980328,0.0381223048237
13084.7437271,-24.5885786722,0.0381346771854
13084.7712212,-25.9951956774,0.0381470495471
13084.7987154,-27.3906173854,0.0381594219088
13084.8161978,-28.2738078574,0.0381672889947
13084.8336802,-29.1548528335,0.0381751560806
13084.8511626,-30.0345638736,0.0381830231664
13084.868645,-30.9137256503,0.0381908902523
13084.8861274,-31.7931345329,0.0381987573382
13084.9036098,-32.6735526725,0.038206624424
13084.9210922,-33.5557116656,0.0382144915099
13084.9385747,-34.4403242063,0.0382223585958
13084.9560571,-35.3280945978,0.0382302256816
13084.9735395,-36.2197274878,0.0382380927675
13084.9910219,-37.1159251373,0.0382459598533
13085.0085043,-38.0174000418,0.0382538269392
