time_ms,voltage_mv,current_nA
14003.2262632,-29.0090390763,0.448838545237
14003.2439907,-29.4355961751,0.448832163344
14003.2617182,-29.8468906421,0.448825781452
14003.2794457,-30.2429075116,0.448819399559
14003.2971731,-30.623691343,0.448813017666
14003.3149006,-30.9893367548,0.448806635774
14003.3326281,-31.3399787016,0.448800253881
14003.3503556,-31.6757843002,0.448793871989
14003.3680831,-31.9969473685,0.448787490096
14003.3858105,-32.303685187,0.448781108204
14003.403538,-32.5962370847,0.448774726311
14003.4212655,-32.8748635664,0.448768344418
14003.438993,-33.1398449869,0.448761962526
14003.4567205,-33.3914813386,0.448755580633
14003.4744479,-33.63009282,0.448749198741
14003.4921754,-33.8560192097,0.448742816848
14003.5099029,-34.0696176483,0.448736434956
14003.5276304,-34.2712594133,0.448730053063
14003.5453579,-34.4613284339,0.44872367117
14003.5630853,-34.6402225488,0.448717289278
14003.5808128,-34.8083551724,0.448710907385
14003.5985403,-34.9661543694,0.448704525493
14003.6162678,-35.1140603335,0.4486981436
14003.6339953,-35.2525277171,0.448691761708
14003.6517227,-35.3820306043,0.448685379815
14003.6694502,-35.5030556178,0.448678997922
14003.6871777,-35.6160843576,0.44867261603
14003.7049052,-35.721580431,0.448666234137
14003.7226327,-35.8199860011,0.448659852245
14003.7403601,-35.9117220157,0.448653470352
14003.7580876,-35.9971877315,0.44864708846
14003.7758151,-36.0767598283,0.448640706567
14003.7935426,-36.1507924475,0.448634324674
14003.8112701,-36.2196188545,0.448627942782
14003.8289975,-36.2835529528,0.448621560889
14003.846725,-36.3428904906,0.448615178997
14003.8644525,-36.3979107694,0.448608797104
14003.8911568,-36.4732225191,0.448599183547
14003.9178611,-36.5401875144,0.448589569989
14003.9445655,-36.5995944807,0.448579956431
14003.9712698,-36.6521749447,0.448570342873
14003.9979741,-36.6986132536,0.448560729316
14004.0246784,-36.7395503906,0.448551115758
14004.0513828,-36.7755863886,0.4485415022
14004.0780871,-36.807284112,0.448531888643
14004.1047914,-36.8351739779,0.448522275085
14004.1314958,-36.8597574251,0.448512661527
14004.1582001,-36.8815085764,0.44850304797
14004.1849044,-36.9008749925,0.448493434412
14004.2116087,-36.9182783011,0.448483820854
14004.2383131,-36.9341148868,0.448474207297
14004.2650174,-36.9487566332,0.448464593739
14004.2917217,-36.9625517342,0.448454980181
14004.318426,-36.9758255636,0.448445366624
14004.3451304,-36.9888815507,0.448435753066
14004.3718347,-37.0020019543,0.448426139508
14004.398539,-37.0154484364,0.448416525951
14004.4252434,-37.0294625148,0.448406912393
14004.4519477,-37.0442661789,0.448397298835
14004.4920765,-37.0684385398,0.448382852462
14004.5322053,-37.0954658478,0.448368406089
14004.5723341,-37.1258784563,0.448353959716
14004.6124629,-37.1601280799,0.448339513342
14004.6525918,-37.1985905166,0.448325066969
14004.6927206,-37.2415716311,0.448310620596
14004.7328494,-37.2893124026,0.448296174223
14004.7729782,-37.3419927185,0.448281727849
14004.813107,-37.3997362224,0.448267281476
14004.8532358,-37.4626158178,0.448252835103
14004.8933646,-37.5306588275,0.44823838873
14004.9334935,-37.6038516188,0.448223942356
14004.9736223,-37.6821436551,0.448209495983
14005.0137511,-37.7654515927,0.44819504961
14005.0538799,-37.8536637505,0.448180603237
14005.0940087,-37.9466447869,0.448166156863
14005.1341375,-38.0442399114,0.44815171049
14005.1955085,-38.2020299534,0.448129616932
14005.2568795,-38.3695470072,0.448107523374
14005.3182505,-38.5460800613,0.448085429816
14005.3796215,-38.7308894192,0.448063336258
14005.4409925,-38.9232239025,0.448041242699
14005.5023635,-39.1223339174,0.448019149141
14005.5637345,-39.3274783205,0.447997055583
14005.6251055,-39.5379303122,0.447974962025
14005.7311996,-39.9122231314,0.447936768139
14005.8372937,-40.2968879416,0.447898574253
14005.9433879,-40.6888051108,0.447860380367
14006.049482,-41.0851665334,0.447822186481
14006.1555761,-41.4835110063,0.447783992595
14006.2616703,-41.8817564763,0.447745798709
14006.3677644,-42.2781208107,0.447707604823
14006.4738585,-42.6710809439,0.447669410937
14006.5799526,-43.0593977734,0.447631217051
14006.6860468,-43.4420454631,0.447593023165
14006.7921409,-43.8182026082,0.447554829279
14006.898235,-44.1872108363,0.447516635393
14007.0043291,-44.5485898784,0.447478441507
14007.1767522,-45.1187120891,0.447416369213
14007.3491752,-45.666806211,0.447354296918
14007.5215983,-46.1925684424,0.447292224623
14007.6940213,-46.696149579,0.447230152329
14007.8664443,-47.1780715422,0.447168080034
14008.0388674,-47.6391821426,0.44710600774
14008.2112904,-48.0803969792,0.447043935445
14008.3837135,-48.5026784603,0.44698186315
14008.5561365,-48.9070963668,0.446919790856
14008.7285596,-49.2948189101,0.446857718561
14008.9009826,-49.6667315186,0.446795646266
14009.0734056,-50.0235583054,0.446733573972
14009.2458287,-50.3660661578,0.446671501677
14009.4182517,-50.6951613455,0.446609429382
14009.5906748,-51.0113614541,0.446547357088
14009.7630978,-51.3150921909,0.446485284793
14009.9355208,-51.6069594095,0.446423212499
14010.1079439,-51.8876430533,0.446361140204
14010.2295672,-52.0790442426,0.446317355804
14010.3126735,-52.2067135988,0.446287437536
14010.3712964,-52.2953331868,0.446266333307
14010.4299192,-52.3827715305,0.446245229078
14010.4885421,-52.4690332131,0.446224124849
14010.5471649,-52.5541353905,0.446203020619
14010.6057878,-52.6380985045,0.44618191639
14010.6644107,-52.7209349201,0.446160812161
14010.7230335,-52.8026541444,0.446139707932
14010.7816564,-52.8832702781,0.446118603702
14010.8402792,-52.9628000292,0.446097499473
14010.8836816,-53.0209893429,0.446081874639
14010.9150547,-53.0626871873,0.446070580323
14010.9464278,-53.10408204,0.446059286006
14010.9778009,-53.1451761741,0.446047991689
14011.009174,-53.1859715564,0.446036697373
14011.0405471,-53.2264699966,0.446025403056
14011.0719202,-53.2666734246,0.446014108739
14011.1032933,-53.3065838734,0.446002814422
14011.1346664,-53.3462033038,0.445991520106
14011.1660395,-53.3855335753,0.445980225789
14011.1974126,-53.4245765501,0.445968931472
14011.2287857,-53.4633341358,0.445957637156
14011.2601588,-53.5018082293,0.445946342839
14011.2915319,-53.5400006789,0.445935048522
14011.322905,-53.5779133113,0.445923754205
14011.3542781,-53.6155479612,0.445912459889
14011.3856512,-53.6529064598,0.445901165572
14011.4170243,-53.689990616,0.445889871255
14011.4483974,-53.7268022192,0.445878576939
14011.4797705,-53.7633430515,0.445867282622
14011.5111436,-53.7996148883,0.445855988305
14011.5425167,-53.8356194913,0.445844693988
14011.5738898,-53.8713586078,0.445833399672
14011.6052629,-53.9068339742,0.445822105355
14011.636636,-53.9420473166,0.445810811038
14011.6680091,-53.97700035,0.445799516721
14011.6993822,-54.011694777,0.445788222405
14011.7307553,-54.0461322889,0.445776928088
14011.7621284,-54.0803145649,0.445765633771
14011.7935015,-54.1142432753,0.445754339455
14011.8248746,-54.1479200788,0.445743045138
14011.8562477,-54.1813466226,0.445731750821
14011.9033131,-54.2310267717,0.445714807291
14011.9503784,-54.2801528628,0.445697863761
14011.9974438,-54.3287303246,0.445680920231
14012.0445092,-54.3767645325,0.4456639767
14012.0915745,-54.4242608078,0.44564703317
14012.1386399,-54.4712244186,0.44563008964
14012.1857053,-54.5176605814,0.44561314611
14012.2327706,-54.5635744611,0.44559620258
14012.279836,-54.6089711713,0.445579259049
14012.3607219,-54.685795801,0.445550140124
14012.4416078,-54.7611331707,0.445521021198
14012.5224937,-54.8350082276,0.445491902273
14012.6529053,-54.9510984652,0.445444954088
14012.7833169,-55.0635510648,0.445398005904
14012.9137286,-55.1724637249,0.44535105772
14013.1153546,-55.3341013929,0.445278472337
14013.3169807,-55.4878400744,0.445205886954
14013.5186067,-55.6340037496,0.445133301571
14013.7202328,-55.7729018211,0.445060716188
14013.9218589,-55.9048300133,0.444988130805
14014.1234849,-56.0300709196,0.444915545422
14014.325111,-56.1488944809,0.444842960039
14014.5267371,-56.261558717,0.444770374656
14014.7283631,-56.3683103093,0.444697789273
14014.9299892,-56.4693850802,0.44462520389
14015.1316153,-56.5650084113,0.444552618507
14015.3332413,-56.655395728,0.444480033124
14015.5348674,-56.7407529727,0.444407447741
